0.000000000000000000e+00 3.450000001063907007e+02 5.000000000000000409e-06
0.000000000000000000e+00 3.000000008246134371e+02 5.000000000000000409e-06
0.000000000000000000e+00 1.454960038025907250e-14 5.000000000000000409e-06
2.522680297362343005e+00 3.450000001063907007e+02 6.078357895219610605e-06
5.165488227932416798e+00 3.450000001063907007e+02 5.720650910657549283e-06
1.229306113159110048e+01 3.450000001063907007e+02 8.016657919618357949e-06
1.229306113159110048e+01 1.548455253071489403e-14 5.306269689172221251e-06
0.000000000000000000e+00 2.700000000000000000e+02 5.000000000000000409e-06
2.522680297362343005e+00 3.000000008246134371e+02 5.599367030981913797e-06
5.165488227932416798e+00 3.000000008246134371e+02 5.349369382315185279e-06
1.229306113159110048e+01 3.000000008246134371e+02 5.226380301812969582e-06
0.000000000000000000e+00 8.999999999999998579e+01 5.000000000000000409e-06
0.000000000000000000e+00 1.800000000000000000e+02 5.429192712563697326e-06
1.229306113159110048e+01 8.999999999999998579e+01 9.230089984279198182e-06
1.229306113159110048e+01 2.700000000000000000e+02 5.966360654494540988e-06
1.229306113159110048e+01 1.800000000000000000e+02 7.644034797550725485e-06
2.562722841764919934e+00 1.187266542344800371e+02 5.764048314474265526e-06
2.562722841764919934e+00 1.212733440482121665e+02 5.171449469156821303e-06
5.125445683529839869e+00 1.212733440482121239e+02 5.172835285356336424e-06
5.125445683529839869e+00 1.187266542344800371e+02 5.716656113511773264e-06
0.000000000000000000e+00 3.442105263821688368e+02 5.000000000000000409e-06
0.000000000000000000e+00 3.434210534092670741e+02 5.000000000000000409e-06
0.000000000000000000e+00 3.426315808370764557e+02 5.000000000000000409e-06
0.000000000000000000e+00 3.418421059113904334e+02 5.000000000000000409e-06
0.000000000000000000e+00 3.410526314574664184e+02 5.000000000000000409e-06
0.000000000000000000e+00 3.402631576043297059e+02 5.000000000000000409e-06
0.000000000000000000e+00 3.394736835301196152e+02 5.000000000000000409e-06
0.000000000000000000e+00 3.386842112399046414e+02 5.000000000000000409e-06
0.000000000000000000e+00 3.378947371473972225e+02 5.000000000000000409e-06
0.000000000000000000e+00 3.371052642799559180e+02 5.000000000000000409e-06
0.000000000000000000e+00 3.363157901385197874e+02 5.000000000000000409e-06
0.000000000000000000e+00 3.355263155235992372e+02 5.000000000000000409e-06
