3.715106547475384158e+00 1.396141689265375874e+02 8.500000000000000000e+01
3.184366841114509850e+00 1.248101249396226535e+02 8.500000000000000000e+01
3.112122032579812458e+00 9.501983365970326645e+01 8.500000000000000000e+01
3.762478937547671709e+00 1.185757667121246755e+02 8.500000000000000000e+01
4.621965362671065947e+00 1.274902285713278474e+02 8.500000000000000000e+01
5.076501419235203372e+00 1.335000474495782612e+02 8.500000000000000000e+01
5.591923697744968891e+00 1.383529438286060440e+02 8.500000000000000000e+01
4.673770205940981803e+00 9.382508940756333971e+01 8.500000000000000000e+01
4.617071311608736295e+00 1.071565258155839615e+02 8.500000000000000000e+01
5.704036915405138686e+00 1.198802429139262244e+02 8.500000000000000000e+01
6.021268106137908305e+00 1.293813198827122903e+02 8.500000000000000000e+01
6.513879783217923602e+00 1.336544383293249325e+02 8.500000000000000000e+01
7.904539946981852694e+00 1.336900341169422859e+02 8.500000000000000000e+01
7.548055614861197249e+00 1.296120974127004786e+02 8.500000000000000000e+01
6.949716263746296363e+00 1.247184673101490375e+02 8.500000000000000000e+01
6.269154827737430047e+00 1.171351609447495576e+02 8.500000000000000000e+01
5.674020225035355303e+00 1.054466197663906257e+02 8.500000000000000000e+01
5.770845731749620455e+00 9.535433289710087479e+01 8.500000000000000000e+01
6.859031956892096105e+00 9.248404044124323775e+01 8.500000000000000000e+01
6.680527315107646302e+00 1.029612880366873497e+02 8.500000000000000000e+01
7.088537694034655168e+00 1.116688441378678789e+02 8.500000000000000000e+01
7.917855802289046174e+00 1.174668099440308424e+02 8.500000000000000000e+01
8.557325430660744914e+00 1.236800553201476731e+02 8.500000000000000000e+01
9.149081314846570834e+00 1.286144498478138587e+02 8.500000000000000000e+01
9.534740734248815741e+00 1.360426793313828568e+02 8.500000000000000000e+01
7.879728414279002280e+00 9.165329933178786348e+01 8.500000000000000000e+01
7.702384495942022014e+00 9.863090198860166424e+01 8.500000000000000000e+01
8.056712373759131296e+00 1.095015184214374386e+02 8.500000000000000000e+01
