1.500000014056983666e+01 1.148936195721265818e+01 1.500000000000000000e+00
1.499999967181493510e+01 1.723404312888215273e+01 1.500000000000000000e+00
1.500000032390141413e+01 2.297872338807421499e+01 1.500000000000000000e+00
1.500000028233106875e+01 2.872340402236217471e+01 1.500000000000000000e+00
1.500000034859316322e+01 3.446808370605592131e+01 1.500000000000000000e+00
1.499999962325853708e+01 4.021276690707295387e+01 1.500000000000000000e+00
1.499999974148113502e+01 4.595744805938623756e+01 1.500000000000000000e+00
1.500000008178290045e+01 5.170212739231377697e+01 1.500000000000000000e+00
1.500000013502371843e+01 5.744680719692433257e+01 1.500000000000000000e+00
3.952441221984509756e+00 1.188189374746232119e+01 1.500000000000000000e+00
2.648745220916521426e+00 1.103384969054448028e+01 1.500000000000000000e+00
7.200724458589545129e+00 1.275931013457514673e+01 1.500000000000000000e+00
5.863905000012633373e+00 1.595903979951116369e+01 1.500000000000000000e+00
5.070410942832153545e+00 2.159051560453539054e+01 1.500000000000000000e+00
3.980459794864758205e+00 2.611127360022204513e+01 1.500000000000000000e+00
2.883673113573756996e+00 3.213661160185450427e+01 1.500000000000000000e+00
2.059331261225460175e+00 5.241338875115388873e+01 1.500000000000000000e+00
3.562696811220781967e+00 4.857561473671346874e+01 1.500000000000000000e+00
4.290038741034954306e+00 3.817595343845476918e+01 1.500000000000000000e+00
5.040477939127638862e+00 2.994131177068840444e+01 1.500000000000000000e+00
5.946304517222942287e+00 2.539638021835091664e+01 1.500000000000000000e+00
7.148842109572314918e+00 2.346545231625902161e+01 1.500000000000000000e+00
8.153202712827198440e+00 1.843146732311526037e+01 1.500000000000000000e+00
8.972239411718421209e+00 1.667645498861154252e+01 1.500000000000000000e+00
1.003531880568321988e+01 1.450244888822772005e+01 1.500000000000000000e+00
1.099318791810388518e+01 1.371749611759721610e+01 1.500000000000000000e+00
1.205089281413266278e+01 1.136176646393688472e+01 1.500000000000000000e+00
1.295169514487258056e+01 1.192548073816110588e+01 1.500000000000000000e+00
1.461232358737896853e+01 1.359549118629219855e+01 1.500000000000000000e+00
1.337071449176486659e+01 1.676009112877700957e+01 1.500000000000000000e+00
1.250842607480046453e+01 1.790326728353537078e+01 1.500000000000000000e+00
1.158126528618656437e+01 1.912752713159524021e+01 1.500000000000000000e+00
1.015743669465976495e+01 1.942252661025285221e+01 1.500000000000000000e+00
9.649037120321640515e+00 2.184990542843504358e+01 1.500000000000000000e+00
8.607166169055485483e+00 2.500981551215271637e+01 1.500000000000000000e+00
8.014227345154044002e+00 3.001639865861331913e+01 1.500000000000000000e+00
6.820145477380040511e+00 3.299245250008502950e+01 1.500000000000000000e+00
5.919915842198910205e+00 3.944099718599602511e+01 1.500000000000000000e+00
5.081026339853433882e+00 4.311830042776952610e+01 1.500000000000000000e+00
4.753256210984783792e+00 4.990043641115130413e+01 1.500000000000000000e+00
1.371466034922555544e+01 1.877543122874261883e+01 1.500000000000000000e+00
1.274384377141645786e+01 2.230047993807932727e+01 1.500000000000000000e+00
1.168305145720282034e+01 2.317529829637813066e+01 1.500000000000000000e+00
1.090286288110917035e+01 2.523759835425134668e+01 1.500000000000000000e+00
1.019789003244408754e+01 2.853771047100242342e+01 1.500000000000000000e+00
9.178064864212137408e+00 3.095640111807847461e+01 1.500000000000000000e+00
8.332090360030761644e+00 3.403140328008048243e+01 1.500000000000000000e+00
7.438852197163662083e+00 3.957677826606094129e+01 1.500000000000000000e+00
6.482652552280091740e+00 4.699825503315196329e+01 1.500000000000000000e+00
5.973774224673150002e+00 5.214132926034437787e+01 1.500000000000000000e+00
6.977641359390934994e+00 5.729478109523038398e+01 1.500000000000000000e+00
7.126450970387530504e+00 5.240490425057670620e+01 1.500000000000000000e+00
7.940774959306820868e+00 4.757410292870589075e+01 1.500000000000000000e+00
8.547671754480347772e+00 3.787703930062894386e+01 1.500000000000000000e+00
9.787922687482453199e+00 3.630336507072763652e+01 1.500000000000000000e+00
1.027520848571442613e+01 3.231909113546328172e+01 1.500000000000000000e+00
1.138492615558763177e+01 3.064364603363759443e+01 1.500000000000000000e+00
1.235324405313465768e+01 2.590373086245178769e+01 1.500000000000000000e+00
1.314870248213759751e+01 2.444582662227357162e+01 1.500000000000000000e+00
1.406837126420259132e+01 2.284137546870350022e+01 1.500000000000000000e+00
1.449106522679513098e+01 2.685089874089094764e+01 1.500000000000000000e+00
1.349806468592756659e+01 2.861229836198170418e+01 1.500000000000000000e+00
1.285353885682642527e+01 3.170124235759122655e+01 1.500000000000000000e+00
1.196235766490817554e+01 3.340512809747730927e+01 1.500000000000000000e+00
1.097799048162565327e+01 3.753571937301654060e+01 1.500000000000000000e+00
9.978402026243408329e+00 3.987323866531579597e+01 1.500000000000000000e+00
9.508221347633904585e+00 4.479153402908855952e+01 1.500000000000000000e+00
8.713892495822678441e+00 4.926430091350496809e+01 1.500000000000000000e+00
8.099927567766698644e+00 5.867296570981155668e+01 1.500000000000000000e+00
1.391618464306460368e+01 3.131756496773883924e+01 1.500000000000000000e+00
1.326990700091477038e+01 3.435109146312620965e+01 1.500000000000000000e+00
1.225983257561780526e+01 3.893852090020565981e+01 1.500000000000000000e+00
1.161795119016982447e+01 4.155896229887582649e+01 1.500000000000000000e+00
1.072915737490647103e+01 4.489532329179852610e+01 1.500000000000000000e+00
1.012253561057109685e+01 4.903409519733488509e+01 1.500000000000000000e+00
9.511202559963120251e+00 5.392568244722058779e+01 1.500000000000000000e+00
8.976215331463412994e+00 5.915266809501270018e+01 1.500000000000000000e+00
1.383306613354572434e+01 3.781816509354929678e+01 1.500000000000000000e+00
1.277019207619391317e+01 4.096278713605806132e+01 1.500000000000000000e+00
1.226855495044876854e+01 4.576879288123348744e+01 1.500000000000000000e+00
1.137301036723022918e+01 4.940354419769428063e+01 1.500000000000000000e+00
1.105206495156777180e+01 5.221503706700831771e+01 1.500000000000000000e+00
1.035901691567890737e+01 5.760393053281141817e+01 1.500000000000000000e+00
1.444728318875661266e+01 4.227197559864119825e+01 1.500000000000000000e+00
1.397008392649786579e+01 4.468415834602895131e+01 1.500000000000000000e+00
1.292160181754740478e+01 4.754767833988390180e+01 1.500000000000000000e+00
1.252474768635083713e+01 5.231777309298341549e+01 1.500000000000000000e+00
1.165270933881842375e+01 5.540782417619605837e+01 1.500000000000000000e+00
1.455694699185366936e+01 4.777004153544309872e+01 1.500000000000000000e+00
1.400751029627066480e+01 5.163431593751535331e+01 1.500000000000000000e+00
1.308489303647630386e+01 5.614636938067794603e+01 1.500000000000000000e+00
1.266276651878041903e+01 5.852970340608955269e+01 1.500000000000000000e+00
1.404028972048530299e+01 5.768833854222557278e+01 1.500000000000000000e+00
1.360012985135450236e+01 5.982439382618772328e+01 1.500000000000000000e+00
1.500000015259357689e+01 1.340425540008898686e+01 1.500000000000000000e+00
1.499999956076252339e+01 1.531914896775561097e+01 1.500000000000000000e+00
1.499999996029389493e+01 1.914893659651756153e+01 1.500000000000000000e+00
1.500000013525822418e+01 2.106382970055775061e+01 1.500000000000000000e+00
1.499999969635243069e+01 2.489361820620047894e+01 1.500000000000000000e+00
1.499999969565261004e+01 2.680851204641646035e+01 1.500000000000000000e+00
1.500000016631721067e+01 3.063829661314623820e+01 1.500000000000000000e+00
1.500000013502371843e+01 3.255319280307567453e+01 1.500000000000000000e+00
1.500000019767642989e+01 3.638297972831569638e+01 1.500000000000000000e+00
1.500000008178290045e+01 3.829787260768623014e+01 1.500000000000000000e+00
1.500000031178521276e+01 4.212766080420584558e+01 1.500000000000000000e+00
1.499999974148113502e+01 4.404255194061376244e+01 1.500000000000000000e+00
1.500000031178521276e+01 4.787233919579416153e+01 1.500000000000000000e+00
1.499999962325853708e+01 4.978723309292704613e+01 1.500000000000000000e+00
1.500000019767642989e+01 5.361702027168429652e+01 1.500000000000000000e+00
1.500000034859316322e+01 5.553191629394408579e+01 1.500000000000000000e+00
1.500000016631721067e+01 5.936170338685376890e+01 1.500000000000000000e+00
1.450497195198842526e+01 5.560544936010057882e+01 1.500000000000000000e+00
1.448472697572433887e+01 3.086423736213085078e+01 1.500000000000000000e+00
1.460893731012049557e+01 3.452806683175488445e+01 1.500000000000000000e+00
1.450778255934233307e+01 4.967059867090839731e+01 1.500000000000000000e+00
1.454358717799865630e+01 3.631574729401357615e+01 1.500000000000000000e+00
1.449589592053161802e+01 5.166422831491876622e+01 1.500000000000000000e+00
1.453291323311898608e+01 1.170886477455900199e+01 1.500000000000000000e+00
1.453769508292976731e+01 2.099140122918182882e+01 1.500000000000000000e+00
1.451280764260847178e+01 5.755269852381221796e+01 1.500000000000000000e+00
1.450843436105238737e+01 2.488165139037478468e+01 1.500000000000000000e+00
1.445014251302375641e+01 3.822038597862091081e+01 1.500000000000000000e+00
1.462207529271425344e+01 1.518151150868546218e+01 1.500000000000000000e+00
1.455258943668604665e+01 1.903925332514902280e+01 1.500000000000000000e+00
1.457277585661743835e+01 1.707142470979295368e+01 1.500000000000000000e+00
1.447925919153419194e+01 4.427349124791183499e+01 1.500000000000000000e+00
1.452453907748061113e+01 2.293268689195147658e+01 1.500000000000000000e+00
1.452084094711791096e+01 5.948626096703047494e+01 1.500000000000000000e+00
1.449798335087355028e+01 5.364414699246353990e+01 1.500000000000000000e+00
1.456063514032758377e+01 3.273040412318750469e+01 1.500000000000000000e+00
1.447581926165398869e+01 2.885455815553748238e+01 1.500000000000000000e+00
1.404193936447263980e+01 2.480057013824838208e+01 1.500000000000000000e+00
1.415847303756568643e+01 1.683431186575697680e+01 1.500000000000000000e+00
1.409675479849071422e+01 2.088364097810470454e+01 1.500000000000000000e+00
1.412734842887496001e+01 1.890480744469673269e+01 1.500000000000000000e+00
1.405423628329835672e+01 5.963953132879922236e+01 1.500000000000000000e+00
1.397222235602084517e+01 2.889068994928037171e+01 1.500000000000000000e+00
1.401158189325657766e+01 2.679515557439410145e+01 1.500000000000000000e+00
1.405303766466453652e+01 1.211727424224927496e+01 1.500000000000000000e+00
1.355337373545763135e+01 2.661280658740231075e+01 1.500000000000000000e+00
1.357832763029821166e+01 5.787513696915702610e+01 1.500000000000000000e+00
1.420946444589185553e+01 1.446535227316582173e+01 1.500000000000000000e+00
1.349074931778865505e+01 1.257248384449639289e+01 1.500000000000000000e+00
1.401949299013541861e+01 4.947210866386474493e+01 1.500000000000000000e+00
1.359262459636658882e+01 2.464419364761184639e+01 1.500000000000000000e+00
1.340574154212333902e+01 3.051948836582318947e+01 1.500000000000000000e+00
1.351870779211987816e+01 1.005946983342449030e+01 1.500000000000000000e+00
1.318871513396295825e+01 2.251455783902413543e+01 1.500000000000000000e+00
